MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA35330,LT723233,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35331,LT723234,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35388,LT723291,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00254,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35389,LT723292,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00254,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,4.8,3.51,47,0.264,220,665,Europe,Estonia,Voru County,Tummelka,57deg40.38'N 27deg7.09'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35460,LT723363,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00049,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35461,LT723364,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00049,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35462,LT723365,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35463,LT723366,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35521,LT723424,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00254,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35522,LT723425,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00254,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,lawn,temperate,Palearctic,5.9,3.32,185,0.253,80,708,Europe,Estonia,Valga County,Voorbahi,58deg3.11'N 25deg51.40'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35799,LT723702,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,soil,,,,,,,,successional,Azonal & successional,clearcut,temperate,Palearctic,4.8,4.71,109,0.268,91,693,Europe,Estonia,Laane-Viru County,Ao,58deg58.14'N 26deg10.02'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35800,LT723703,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,soil,,,,,,,,successional,Azonal & successional,clearcut,temperate,Palearctic,4.8,4.71,109,0.268,91,693,Europe,Estonia,Laane-Viru County,Ao,58deg58.14'N 26deg10.02'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA35993,LT723896,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Prunella,vulgaris,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36046,LT723949,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00049,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36047,LT723950,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00049,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36048,LT723951,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36049,LT723952,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,4.8,3.42,22,0.212,96.5,693,Europe,Estonia,Järva County,Koeru,58deg58.34'N 26deg2.42'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36154,LT724057,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00049,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,5,2.42,52,0.134,57.5,680,Europe,Estonia,Tartu County,Vapramae,58deg15.05'N 26deg27.37'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36155,LT724058,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00049,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,5,2.42,52,0.134,57.5,680,Europe,Estonia,Tartu County,Vapramae,58deg15.05'N 26deg27.37'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36156,LT724059,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,5,2.42,52,0.134,57.5,680,Europe,Estonia,Tartu County,Vapramae,58deg15.05'N 26deg27.37'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA36157,LT724060,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,soil,,,,,,,,forest,Temperate broadleaf & mixed forest,boreonemoral mixed forestÃÂ ,temperate,Palearctic,5,2.42,52,0.134,57.5,680,Europe,Estonia,Tartu County,Vapramae,58deg15.05'N 26deg27.37'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2018,Effects of land use on arbuscular mycorrhizal fungal communities in Estonia,"Sepp, S.-K.; Jairus, T.; Vasar, M.; Zobel, M.; Opik, M."
MOA31502,LT828687,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00318,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Deschampsia,caespitosa,grassland,Temperate natural grassland,natural grassland,boreal,Palearctic,4.4,0.937%,11 mg kg-1,0.073%,32,,Europe,Iceland,Western Region,Snaefellsjokull,64deg51.02'N 23deg17.51'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA31503,LT828688,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00318,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Deschampsia,caespitosa,grassland,Temperate natural grassland,natural grassland,boreal,Palearctic,4.4,0.937%,11 mg kg-1,0.073%,32,,Europe,Iceland,Western Region,Snaefellsjokull,64deg51.02'N 23deg17.51'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32982,LT828738,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Asteranae,Gentianales,Rubiaceae,Galium,verum,grassland,Temperate natural grassland,natural grassland,boreal,Palearctic,4.4,0.937%,11 mg kg-1,0.073%,32,,Europe,Iceland,Western Region,Snaefellsjokull,64deg51.02'N 23deg17.51'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA29006,LT828960,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00041,plant roots,,Polypodiidae,,Polypodiales,Dryopteridaceae,Dryopteris,sp.,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,,4.2,7.5%,6 mg kg-1,0.531%,563,,South America,Guadeloupe,Basse-Terre,Mahaut,16deg10.42'N 61deg43.54'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA29007,LT828961,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00041,plant roots,,Polypodiidae,,Polypodiales,Dryopteridaceae,Dryopteris,sp.,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,,4.2,7.5%,6 mg kg-1,0.531%,563,,South America,Guadeloupe,Basse-Terre,Mahaut,16deg10.42'N 61deg43.54'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32052,LT829042,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Pinidae,,,Podocarpaceae,Podocarpus,coriaceus,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,,4.2,7.5%,6 mg kg-1,0.531%,563,,South America,Guadeloupe,Basse-Terre,Mahaut,16deg10.42'N 61deg43.54'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32053,LT829043,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Pinidae,,,Podocarpaceae,Podocarpus,coriaceus,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,,4.2,7.5%,6 mg kg-1,0.531%,563,,South America,Guadeloupe,Basse-Terre,Mahaut,16deg10.42'N 61deg43.54'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32054,LT829044,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00041,plant roots,,Pinidae,,,Podocarpaceae,Podocarpus,coriaceus,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,,4.2,7.5%,6 mg kg-1,0.531%,563,,South America,Guadeloupe,Basse-Terre,Mahaut,16deg10.42'N 61deg43.54'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32055,LT829045,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00041,plant roots,,Pinidae,,,Podocarpaceae,Podocarpus,coriaceus,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,,4.2,7.5%,6 mg kg-1,0.531%,563,,South America,Guadeloupe,Basse-Terre,Mahaut,16deg10.42'N 61deg43.54'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA33146,LT829176,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Asteranae,Gentianales,Rubiaceae,Psychotria,urbaniana,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,,4.2,7.5%,6 mg kg-1,0.531%,563,,South America,Guadeloupe,Basse-Terre,Mahaut,16deg10.42'N 61deg43.54'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA33147,LT829177,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Asteranae,Gentianales,Rubiaceae,Psychotria,urbaniana,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,,4.2,7.5%,6 mg kg-1,0.531%,563,,South America,Guadeloupe,Basse-Terre,Mahaut,16deg10.42'N 61deg43.54'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32118,LT829361,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00041,plant roots,,Pinidae,,,Podocarpaceae,Podocarpus,coriaceus,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,,4.1,8.55%,6 mg kg-1,0.572%,563,,South America,Guadeloupe,Basse-Terre,Mahaut,16deg10.42'N 61deg43.54'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA32119,LT829362,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00041,plant roots,,Pinidae,,,Podocarpaceae,Podocarpus,coriaceus,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,,4.1,8.55%,6 mg kg-1,0.572%,563,,South America,Guadeloupe,Basse-Terre,Mahaut,16deg10.42'N 61deg43.54'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA28531,LT829464,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Campanula,jacobaea,shrubland,Tropical shrubland,arid montane shrubland,tropical,Afrotropic,5.2,0.73%,58 mg kg-1,0.056%,846,,Africa,Cape Verde,Santiago,Santiago,15deg10.49'N 23deg41.27'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA28863,LT829656,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,,plant roots,,Magnoliidae,Saxifraganae,Saxifragales,Crassulaceae,Umbilicus,schmidtii,shrubland,Tropical shrubland,arid montane shrubland,tropical,Afrotropic,5.2,0.73%,58 mg kg-1,0.056%,846,,Africa,Cape Verde,Santiago,Santiago,15deg10.49'N 23deg41.27'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA28864,LT829657,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,,plant roots,,Magnoliidae,Saxifraganae,Saxifragales,Crassulaceae,Umbilicus,schmidtii,shrubland,Tropical shrubland,arid montane shrubland,tropical,Afrotropic,5.2,0.73%,58 mg kg-1,0.056%,846,,Africa,Cape Verde,Santiago,Santiago,15deg10.49'N 23deg41.27'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
MOA28596,LT829732,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Campanula,jacobaea,shrubland,Tropical shrubland,arid montane shrubland,tropical,Afrotropic,5.2,0.73%,58 mg kg-1,0.056%,886,,Africa,Cape Verde,Santiago,Santiago,15deg10.41'N 23deg41.12'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,The ISME Journal,2018,Microbial island biogeography: isolation shapes the life history characteristics but not diversity of root-symbiotic fungal communities,"Davison, J.; Moora, M.; Opik, M.; Ainsaar, L.; Ducousso, M.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Jourand, P.; Kalamees, R.; Koorem, K.; Meyer, J-Y; Pussa, K.; Reier, U.; Partel, M.; Semchenko, M.; Traveset, A.; Vasar, M.; Zobel, M."
