MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA34500,LT935516,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Eleusine,tristachya,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 3,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34501,LT935517,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Eleusine,tristachya,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 3,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34502,LT935526,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Eleusine,tristachya,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 3,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34547,LT935577,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Glycine,max,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 3,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34548,LT935578,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Glycine,max,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 3,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34590,LT935624,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,plant roots,,Magnoliidae,Asteranae,Solanales,Convolvulaceae,Ipomoea,nil,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 3,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34591,LT935625,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,plant roots,,Magnoliidae,Asteranae,Solanales,Convolvulaceae,Ipomoea,nil,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 3,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA44363,LT968866,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,abandoned plantation,tropical,,4.4,"7.66 (%, ISO 10694 :1995)",6 (mg/kg; Mehlich III),"0.459 (%, ISO 13878 :1998)",281,,South America,French Guiana,Cayenne,Kaw mountain Slash and Burn,4deg32.60'N 52deg12.36'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Journal of Tropical Ecology,2018,Arbuscular mycorrhizal fungal communities in tropical rain forest are resilient to slash-and-burn agriculture,"Garcia de Leon, D.; Neuenkamp, L.; Moora, M.; Opik, M.; Davison, J.; Pena-Venegas, C. P.; Vasar, M.; Jairus, T.; Zobel, M."
MOA44364,LT968867,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,abandoned plantation,tropical,,4.4,"7.66 (%, ISO 10694 :1995)",6 (mg/kg; Mehlich III),"0.459 (%, ISO 13878 :1998)",281,,South America,French Guiana,Cayenne,Kaw mountain Slash and Burn,4deg32.60'N 52deg12.36'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Journal of Tropical Ecology,2018,Arbuscular mycorrhizal fungal communities in tropical rain forest are resilient to slash-and-burn agriculture,"Garcia de Leon, D.; Neuenkamp, L.; Moora, M.; Opik, M.; Davison, J.; Pena-Venegas, C. P.; Vasar, M.; Jairus, T.; Zobel, M."
MOA44426,LT968929,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,abandoned plantation,tropical,,4.4,"7.66 (%, ISO 10694 :1995)",6 (mg/kg; Mehlich III),"0.459 (%, ISO 13878 :1998)",281,,South America,French Guiana,Cayenne,Kaw mountain Slash and Burn,4deg32.60'N 52deg12.36'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Journal of Tropical Ecology,2018,Arbuscular mycorrhizal fungal communities in tropical rain forest are resilient to slash-and-burn agriculture,"Garcia de Leon, D.; Neuenkamp, L.; Moora, M.; Opik, M.; Davison, J.; Pena-Venegas, C. P.; Vasar, M.; Jairus, T.; Zobel, M."
MOA44427,LT968930,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,abandoned plantation,tropical,,4.4,"7.66 (%, ISO 10694 :1995)",6 (mg/kg; Mehlich III),"0.459 (%, ISO 13878 :1998)",281,,South America,French Guiana,Cayenne,Kaw mountain Slash and Burn,4deg32.60'N 52deg12.36'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Journal of Tropical Ecology,2018,Arbuscular mycorrhizal fungal communities in tropical rain forest are resilient to slash-and-burn agriculture,"Garcia de Leon, D.; Neuenkamp, L.; Moora, M.; Opik, M.; Davison, J.; Pena-Venegas, C. P.; Vasar, M.; Jairus, T.; Zobel, M."
MOA36317,LT981404,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Artemisia,campestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36317,LT981404,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Artemisia,campestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36318,LT981405,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Artemisia,campestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36500,LT981587,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00335,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Antennaria,dioica,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36514,LT981601,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36515,LT981602,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36516,LT981603,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IS-Pg1,VTX00446,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36516,LT981603,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IS-Pg1,VTX00446,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36619,LT981706,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Rosanae,Brassicales,Brassicaceae,Arabis,hirsuta,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36620,LT981707,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Rosanae,Brassicales,Brassicaceae,Arabis,hirsuta,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36690,LT981777,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Lilianae,Asparagales,Amaryllidaceae,Allium,schoenoprasum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36691,LT981778,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Lilianae,Asparagales,Amaryllidaceae,Allium,schoenoprasum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36778,LT981865,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00335,plant roots,,Magnoliidae,Lilianae,Asparagales,Amaryllidaceae,Allium,schoenoprasum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36797,LT981884,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Achillea,millefolium,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36798,LT981885,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Achillea,millefolium,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36899,LT981986,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Artemisia,rupestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36900,LT981987,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Artemisia,rupestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36999,LT982086,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Polypodiidae,,Polypodiales,Aspleniaceae,Asplenium,ruta-muraria,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37000,LT982087,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Polypodiidae,,Polypodiales,Aspleniaceae,Asplenium,ruta-muraria,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37001,LT982088,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IS-Pg1,VTX00446,plant roots,,Polypodiidae,,Polypodiales,Aspleniaceae,Asplenium,ruta-muraria,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37002,LT982089,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IS-Pg1,VTX00446,plant roots,,Polypodiidae,,Polypodiales,Aspleniaceae,Asplenium,ruta-muraria,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37082,LT982169,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Anthyllis,vulneraria,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37083,LT982170,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Anthyllis,vulneraria,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37161,LT982248,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Briza,media,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37162,LT982249,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Briza,media,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37267,LT982354,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Campanula,rotundifolia,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37268,LT982355,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Campanula,rotundifolia,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37344,LT982431,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,sp.,VTX00335,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Campanula,rotundifolia,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37351,LT982438,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Lamiales,Orobanchaceae,Euphrasia,officinalis,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37352,LT982439,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,IH1,VTX00444,plant roots,,Magnoliidae,Asteranae,Lamiales,Orobanchaceae,Euphrasia,officinalis,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
