MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA44094,LT969295,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,,soil,,,,,,,,forest,Tropical moist broadleaf forest,rainforest,tropical,,4.2,"13.33 (%, ISO 10694 :1995)",6 (mg/kg; Mehlich III),"0.767 (%, ISO 13878 :1998)",66,,South America,French Guiana,Cayenne,Saint Antoine Intact Rainforest,4deg40.12'N 52deg18.36'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Journal of Tropical Ecology,2018,Arbuscular mycorrhizal fungal communities in tropical rain forest are resilient to slash-and-burn agriculture,"Garcia de Leon, D.; Neuenkamp, L.; Moora, M.; Opik, M.; Davison, J.; Pena-Venegas, C. P.; Vasar, M.; Jairus, T.; Zobel, M."
MOA44151,LT969352,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,,soil,,,,,,,,forest,Tropical moist broadleaf forest,rainforest,tropical,,4.2,"13.33 (%, ISO 10694 :1995)",6 (mg/kg; Mehlich III),"0.767 (%, ISO 13878 :1998)",66,,South America,French Guiana,Cayenne,Saint Antoine Intact Rainforest,4deg40.12'N 52deg18.36'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Journal of Tropical Ecology,2018,Arbuscular mycorrhizal fungal communities in tropical rain forest are resilient to slash-and-burn agriculture,"Garcia de Leon, D.; Neuenkamp, L.; Moora, M.; Opik, M.; Davison, J.; Pena-Venegas, C. P.; Vasar, M.; Jairus, T.; Zobel, M."
MOA44152,LT969353,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,,soil,,,,,,,,forest,Tropical moist broadleaf forest,rainforest,tropical,,4.2,"13.33 (%, ISO 10694 :1995)",6 (mg/kg; Mehlich III),"0.767 (%, ISO 13878 :1998)",66,,South America,French Guiana,Cayenne,Saint Antoine Intact Rainforest,4deg40.12'N 52deg18.36'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Journal of Tropical Ecology,2018,Arbuscular mycorrhizal fungal communities in tropical rain forest are resilient to slash-and-burn agriculture,"Garcia de Leon, D.; Neuenkamp, L.; Moora, M.; Opik, M.; Davison, J.; Pena-Venegas, C. P.; Vasar, M.; Jairus, T.; Zobel, M."
MOA36220,LT981307,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00028,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Clinopodium,acinos,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36221,LT981308,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00028,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Clinopodium,acinos,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36419,LT981506,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Antennaria,dioica,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36420,LT981507,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Antennaria,dioica,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36421,LT981508,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Antennaria,dioica,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36422,LT981509,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Antennaria,dioica,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36519,LT981606,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36520,LT981607,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37007,LT982094,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Polypodiidae,,Polypodiales,Aspleniaceae,Asplenium,ruta-muraria,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37008,LT982095,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Polypodiidae,,Polypodiales,Aspleniaceae,Asplenium,ruta-muraria,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37090,LT982177,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Anthyllis,vulneraria,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37170,LT982257,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Briza,media,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37171,LT982258,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Briza,media,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37272,LT982359,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Campanula,rotundifolia,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37273,LT982360,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Asteranae,Asterales,Campanulaceae,Campanula,rotundifolia,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37397,LT982484,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Rosanae,Rosales,Rhamnaceae,Frangula,alnus,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37600,LT982687,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Filipendula,vulgaris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37721,LT982808,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Asteranae,Gentianales,Rubiaceae,Galium,boreale,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37722,LT982809,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Asteranae,Gentianales,Rubiaceae,Galium,boreale,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37936,LT983023,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Hieracium,umbellatum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37937,LT983024,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Hieracium,umbellatum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37938,LT983025,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Hieracium,umbellatum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA37939,LT983026,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Hieracium,umbellatum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA38034,LT983121,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Helictotrichon,pratense,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA38035,LT983122,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Helictotrichon,pratense,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA38036,LT983123,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Helictotrichon,pratense,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA38037,LT983124,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Helictotrichon,pratense,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA38765,LT983852,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Sesleria,caerulea,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA39040,LT984127,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Thymus,serpyllum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA39151,LT984238,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,rupestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA39152,LT984239,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00020,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,rupestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA39153,LT984240,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,rupestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA39154,LT984241,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00030,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,rupestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
ESA02159,Y17633,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,laevis,VTX00030,cultured spores,culture WUM46/Att896-8/W3107,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,culture,,culture,subtropical,Australasia,,,,,,,Oceania,Australia,,,0deg0.00' 0deg0.00',WUM46/Att896-8/W3107,NS1,see notes,18S rDNA,Sanger,,Mycological Research,2001,Analysis of partial Glomales SSU rRNA gene sequences: implications for primer design and phylogeny,"Schussler, A.; Gehrig, H.; Schwarzott, D.; Walker, C."
ESA02848,YYY00000,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A7,VTX00030,plant roots,,Magnoliidae,Lilianae,Liliales,Melanthiaceae,Paris,quadrifolia,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,454 sequencing,GS-FLX,New Phytologist,2009,Large-scale parallel 454 sequencing reveals host ecological group specificity of arbuscular mycorrhizal fungi in a boreonemoral forest,"Opik, M.; Metsis, M.; Daniell, T.; Zobel, M.; Moora, M."
ESA02849,YYY00000,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00030,plant roots,,Magnoliidae,Lilianae,Liliales,Melanthiaceae,Paris,quadrifolia,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,454 sequencing,GS-FLX,New Phytologist,2009,Large-scale parallel 454 sequencing reveals host ecological group specificity of arbuscular mycorrhizal fungi in a boreonemoral forest,"Opik, M.; Metsis, M.; Daniell, T.; Zobel, M.; Moora, M."
ESA02879,YYY00000,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A3,VTX00015,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,mirabilis,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,454 sequencing,GS-FLX,New Phytologist,2009,Large-scale parallel 454 sequencing reveals host ecological group specificity of arbuscular mycorrhizal fungi in a boreonemoral forest,"Opik, M.; Metsis, M.; Daniell, T.; Zobel, M.; Moora, M."
ESA02894,YYY00000,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A5,VTX00026,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,mirabilis,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,454 sequencing,GS-FLX,New Phytologist,2009,Large-scale parallel 454 sequencing reveals host ecological group specificity of arbuscular mycorrhizal fungi in a boreonemoral forest,"Opik, M.; Metsis, M.; Daniell, T.; Zobel, M.; Moora, M."
ESA02895,YYY00000,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00030,plant roots,,Magnoliidae,Rosanae,Malpighiales,Violaceae,Viola,mirabilis,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,,,,,,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,454 sequencing,GS-FLX,New Phytologist,2009,Large-scale parallel 454 sequencing reveals host ecological group specificity of arbuscular mycorrhizal fungi in a boreonemoral forest,"Opik, M.; Metsis, M.; Daniell, T.; Zobel, M.; Moora, M."
