MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA34097,LT934786,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 2,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34098,LT934787,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 2,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34099,LT934798,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 2,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34100,LT934799,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 2,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34101,LT934800,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 2,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34102,LT934801,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 2,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34103,LT934825,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 2,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34104,LT934826,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 2,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34105,LT934829,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 2,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34106,LT934830,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 2,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA33645,LT934949,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Conyza,bonariensis,shrubland,Subtropical shrubland,Espinal forest,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA33646,LT934950,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Conyza,bonariensis,shrubland,Subtropical shrubland,Espinal forest,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA33647,LT934951,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Conyza,bonariensis,shrubland,Subtropical shrubland,Espinal forest,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA33648,LT934952,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Conyza,bonariensis,shrubland,Subtropical shrubland,Espinal forest,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34420,LT935483,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,plant roots,,Magnoliidae,Lilianae,Commelinales,Commelinaceae,Commelina,erecta,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 3,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA34421,LT935500,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,plant roots,,Magnoliidae,Lilianae,Commelinales,Commelinaceae,Commelina,erecta,anthropogenic,Anthropogenic ecosystem,soybean field,subtropical,Neotropic,,,,,330,500,South America,Argentina,Cordoba,La Selva 3,32deg36.17'S 63deg57.07'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Applied Soil Ecology,2018,Soybean cultivation supports a diverse arbuscular mycorrhizal fungal community in central Argentina,"Garcia de Leon, D.; Cantero, J. J.; Moora, M.; Opik, M.; Davison, J.; Vasar, M.; Jairus, T.; Zobel, M."
MOA44419,LT968922,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,anthropogenic,Anthropogenic ecosystem,abandoned plantation,tropical,,4.4,"7.66 (%, ISO 10694 :1995)",6 (mg/kg; Mehlich III),"0.459 (%, ISO 13878 :1998)",281,,South America,French Guiana,Cayenne,Kaw mountain Slash and Burn,4deg32.60'N 52deg12.36'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Journal of Tropical Ecology,2018,Arbuscular mycorrhizal fungal communities in tropical rain forest are resilient to slash-and-burn agriculture,"Garcia de Leon, D.; Neuenkamp, L.; Moora, M.; Opik, M.; Davison, J.; Pena-Venegas, C. P.; Vasar, M.; Jairus, T.; Zobel, M."
MOA44327,LT969148,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,forest,Tropical moist broadleaf forest,rainforest,tropical,,3.6,"19.99 (%, ISO 10694 :1995)",6 (mg/kg; Mehlich III),"1.118 (%, ISO 13878 :1998)",275,,South America,French Guiana,Cayenne,Kaw Mountain Intact Rainforest,4deg32.60'N 52deg12.00'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Journal of Tropical Ecology,2018,Arbuscular mycorrhizal fungal communities in tropical rain forest are resilient to slash-and-burn agriculture,"Garcia de Leon, D.; Neuenkamp, L.; Moora, M.; Opik, M.; Davison, J.; Pena-Venegas, C. P.; Vasar, M.; Jairus, T.; Zobel, M."
MOA44328,LT969149,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,soil,,,,,,,,forest,Tropical moist broadleaf forest,rainforest,tropical,,3.6,"19.99 (%, ISO 10694 :1995)",6 (mg/kg; Mehlich III),"1.118 (%, ISO 13878 :1998)",275,,South America,French Guiana,Cayenne,Kaw Mountain Intact Rainforest,4deg32.60'N 52deg12.00'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Journal of Tropical Ecology,2018,Arbuscular mycorrhizal fungal communities in tropical rain forest are resilient to slash-and-burn agriculture,"Garcia de Leon, D.; Neuenkamp, L.; Moora, M.; Opik, M.; Davison, J.; Pena-Venegas, C. P.; Vasar, M.; Jairus, T.; Zobel, M."
MOA36222,LT981309,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00054,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Clinopodium,acinos,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36227,LT981314,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00060,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Clinopodium,acinos,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36228,LT981315,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00060,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Clinopodium,acinos,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36297,LT981384,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00306,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Clinopodium,acinos,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36298,LT981385,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00306,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Clinopodium,acinos,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36301,LT981388,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Clinopodium,acinos,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36302,LT981389,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Clinopodium,acinos,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36388,LT981475,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00263,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Artemisia,campestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36389,LT981476,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00263,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Artemisia,campestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36403,LT981490,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Artemisia,campestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36404,LT981491,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Artemisia,campestris,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36498,LT981585,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00306,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Antennaria,dioica,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36499,LT981586,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00306,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Antennaria,dioica,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36503,LT981590,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Antennaria,dioica,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36602,LT981689,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00306,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36603,LT981690,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00306,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36607,LT981694,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00347,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36608,LT981695,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36609,LT981696,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00356,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,stolonifera,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36694,LT981781,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00060,plant roots,,Magnoliidae,Lilianae,Asparagales,Amaryllidaceae,Allium,schoenoprasum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36695,LT981782,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00060,plant roots,,Magnoliidae,Lilianae,Asparagales,Amaryllidaceae,Allium,schoenoprasum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36773,LT981860,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00306,plant roots,,Magnoliidae,Lilianae,Asparagales,Amaryllidaceae,Allium,schoenoprasum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36774,LT981861,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00306,plant roots,,Magnoliidae,Lilianae,Asparagales,Amaryllidaceae,Allium,schoenoprasum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
MOA36781,LT981868,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00347,plant roots,,Magnoliidae,Lilianae,Asparagales,Amaryllidaceae,Allium,schoenoprasum,grassland,Temperate seminatural grassland,alvar,temperate,Palearctic,6.8,6.57,63,0.611,5,587,Europe,Estonia,Saare County,Lou,58deg6.15'N 22deg11.16'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Molecular Ecology,2019,Non?random association patterns in a plant?mycorrhizal fungal network reveal host?symbiont specificity,"Sepp, S.-K.; Davison, J.; Jairus, T.; Vasar, M.; Moora, M.; Zobel, M.; Opik, M."
